__UUID4__;6ccb50d9-c5bf-4d35-b890-d9b746f115c9
__CREATED-ON__;2026-09-18 10:55:13.693863
__DEF-URL__;http://pybpod-api.readthedocs.org
__DEF-TEXT__;This file contains data recorded during a session from the PyBpod system
__SOFTWARE__;PyBpod API v1.8.2
__HAS-HEADER__
TYPE;PC-TIME;BPOD-INITIAL-TIME;BPOD-FINAL-TIME;MSG;+INFO
VAL;2026-09-18 10:55:26.420335;;;WHEEL_POS;8.170,0.00
VAL;2026-09-18 10:55:26.436479;;;WHEEL_POS;8.187,0.00
VAL;2026-09-18 10:55:26.469699;;;WHEEL_POS;8.220,0.00
VAL;2026-09-18 10:55:26.502912;;;WHEEL_POS;8.253,0.00
VAL;2026-09-18 10:55:26.521123;;;WHEEL_POS;8.271,0.00
VAL;2026-09-18 10:55:26.534134;;;WHEEL_POS;8.284,0.00
EVENT;2026-09-18 10:55:26.551290;0.66;;94;Port1In
VAL;2026-09-18 10:55:26.571510;;;WHEEL_POS;8.322,0.00
EVENT;2026-09-18 10:55:26.571510;0.6772;;95;Port1Out
VAL;2026-09-18 10:55:26.588060;;;WHEEL_POS;8.338,0.00
VAL;2026-09-18 10:55:26.602851;;;WHEEL_POS;8.353,0.00
VAL;2026-09-18 10:55:26.641486;;;WHEEL_POS;8.392,0.00
VAL;2026-09-18 10:55:26.657623;;;WHEEL_POS;8.408,0.00
VAL;2026-09-18 10:55:26.690873;;;WHEEL_POS;8.441,0.00
VAL;2026-09-18 10:55:26.705886;;;WHEEL_POS;8.456,0.00
EVENT;2026-09-18 10:55:26.723559;0.8320000000000001;;94;Port1In
EVENT;2026-09-18 10:55:26.729149;0.8417;;95;Port1Out
VAL;2026-09-18 10:55:26.738300;;;WHEEL_POS;8.488,0.00
VAL;2026-09-18 10:55:26.759080;;;WHEEL_POS;8.509,0.00
VAL;2026-09-18 10:55:26.794829;;;WHEEL_POS;8.545,0.00
VAL;2026-09-18 10:55:26.808039;;;WHEEL_POS;8.558,0.00
VAL;2026-09-18 10:55:26.824932;;;WHEEL_POS;8.575,0.00
EVENT;2026-09-18 10:55:26.857618;0.9628000000000001;;94;Port1In
VAL;2026-09-18 10:55:26.858639;;;WHEEL_POS;8.609,0.00
EVENT;2026-09-18 10:55:26.864674;0.9774;;95;Port1Out
VAL;2026-09-18 10:55:26.875767;;;WHEEL_POS;8.626,0.00
VAL;2026-09-18 10:55:26.892700;;;WHEEL_POS;8.643,0.00
VAL;2026-09-18 10:55:26.927432;;;WHEEL_POS;8.677,0.00
VAL;2026-09-18 10:55:26.942437;;;WHEEL_POS;8.692,0.00
VAL;2026-09-18 10:55:26.975250;;;WHEEL_POS;8.725,0.00
VAL;2026-09-18 10:55:26.996046;;;WHEEL_POS;8.746,0.00
VAL;2026-09-18 10:55:27.012019;;;WHEEL_POS;8.762,0.00
EVENT;2026-09-18 10:55:27.017071;1.1280000000000001;;94;Port1In
VAL;2026-09-18 10:55:27.028303;;;WHEEL_POS;8.778,0.00
VAL;2026-09-18 10:55:27.061796;;;WHEEL_POS;8.812,0.00
VAL;2026-09-18 10:55:27.080327;;;WHEEL_POS;8.830,0.00
EVENT;2026-09-18 10:55:27.088337;1.194;;95;Port1Out
EVENT;2026-09-18 10:55:27.088337;1.1944000000000001;;94;Port1In
EVENT;2026-09-18 10:55:27.088337;1.1945000000000001;;95;Port1Out
VAL;2026-09-18 10:55:27.093843;;;WHEEL_POS;8.844,0.00
VAL;2026-09-18 10:55:27.127977;;;WHEEL_POS;8.878,0.00
EVENT;2026-09-18 10:55:27.127977;1.2426000000000001;;94;Port1In
EVENT;2026-09-18 10:55:27.159473;1.2641;;95;Port1Out
VAL;2026-09-18 10:55:27.163284;;;WHEEL_POS;8.913,0.00
VAL;2026-09-18 10:55:27.179956;;;WHEEL_POS;8.930,0.00
VAL;2026-09-18 10:55:27.196138;;;WHEEL_POS;8.946,0.00
VAL;2026-09-18 10:55:27.212450;;;WHEEL_POS;8.962,0.00
VAL;2026-09-18 10:55:27.229205;;;WHEEL_POS;8.979,0.00
VAL;2026-09-18 10:55:27.262601;;;WHEEL_POS;9.013,0.00
VAL;2026-09-18 10:55:27.277618;;;WHEEL_POS;9.028,0.00
EVENT;2026-09-18 10:55:27.295637;1.4020000000000001;;94;Port1In
VAL;2026-09-18 10:55:27.295637;;;WHEEL_POS;9.046,0.00
EVENT;2026-09-18 10:55:27.311909;1.4187;;95;Port1Out
VAL;2026-09-18 10:55:27.329022;;;WHEEL_POS;9.079,0.00
VAL;2026-09-18 10:55:27.345297;;;WHEEL_POS;9.095,0.00
VAL;2026-09-18 10:55:27.360306;;;WHEEL_POS;9.110,0.00
EVENT;2026-09-18 10:55:27.360306;1.4659;;94;Port1In
EVENT;2026-09-18 10:55:27.378474;1.4921;;95;Port1Out
VAL;2026-09-18 10:55:27.396099;;;WHEEL_POS;9.146,0.00
VAL;2026-09-18 10:55:27.430116;;;WHEEL_POS;9.180,0.00
VAL;2026-09-18 10:55:27.449877;;;WHEEL_POS;9.200,0.00
VAL;2026-09-18 10:55:27.464880;;;WHEEL_POS;9.215,0.00
VAL;2026-09-18 10:55:27.504416;;;WHEEL_POS;9.254,0.00
VAL;2026-09-18 10:55:27.531524;;;WHEEL_POS;9.282,0.00
EVENT;2026-09-18 10:55:27.565337;1.6729;;94;Port1In
