__UUID4__;939f91eb-816a-468d-8076-0816df0d24c5
__CREATED-ON__;2026-09-18 17:10:06.487381
__DEF-URL__;http://pybpod-api.readthedocs.org
__DEF-TEXT__;This file contains data recorded during a session from the PyBpod system
__SOFTWARE__;PyBpod API v1.8.2
__HAS-HEADER__
TYPE;PC-TIME;BPOD-INITIAL-TIME;BPOD-FINAL-TIME;MSG;+INFO
VAL;2026-09-18 17:10:35.277449;;;WHEEL_POS;9.087,43.60
VAL;2026-09-18 17:10:35.308696;;;WHEEL_POS;9.118,43.20
VAL;2026-09-18 17:10:35.346297;;;WHEEL_POS;9.156,43.20
VAL;2026-09-18 17:10:35.361922;;;WHEEL_POS;9.172,43.20
VAL;2026-09-18 17:10:35.418808;;;WHEEL_POS;9.228,43.20
VAL;2026-09-18 17:10:35.440826;;;WHEEL_POS;9.250,43.20
VAL;2026-09-18 17:10:35.472087;;;WHEEL_POS;9.282,43.20
VAL;2026-09-18 17:10:35.503333;;;WHEEL_POS;9.313,43.20
VAL;2026-09-18 17:10:35.530966;;;WHEEL_POS;9.341,43.20
VAL;2026-09-18 17:10:35.562224;;;WHEEL_POS;9.372,43.20
VAL;2026-09-18 17:10:35.603497;;;WHEEL_POS;9.413,43.20
VAL;2026-09-18 17:10:35.662380;;;WHEEL_POS;9.472,43.20
VAL;2026-09-18 17:10:35.693630;;;WHEEL_POS;9.503,43.20
VAL;2026-09-18 17:10:35.724885;;;WHEEL_POS;9.534,43.20
VAL;2026-09-18 17:10:35.747031;;;WHEEL_POS;9.557,43.20
VAL;2026-09-18 17:10:35.788291;;;WHEEL_POS;9.598,43.20
VAL;2026-09-18 17:10:35.819549;;;WHEEL_POS;9.629,43.20
VAL;2026-09-18 17:10:35.862817;;;WHEEL_POS;9.672,43.20
VAL;2026-09-18 17:10:35.878436;;;WHEEL_POS;9.688,43.20
VAL;2026-09-18 17:10:35.894062;;;WHEEL_POS;9.704,43.20
VAL;2026-09-18 17:10:35.931830;;;WHEEL_POS;9.741,43.20
VAL;2026-09-18 17:10:35.947462;;;WHEEL_POS;9.757,43.20
